ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness,region,trail_id,name,lat,lon
357329,Sissach - Schauplatz der Geschichte,1 - easy,Hiking,6.91,03:30,364,368,700.0,1,2,basel-region,357329,Sissach - Schauplatz der Geschichte,47.465565,7.809217
348147,Rundwanderung für kurze Beine,0 - no rating,Hiking,3.51,01:05,144,924,1068.0,0,0,basel-region,348147,Rundwanderung für kurze Beine,47.373589,7.70015
377010,Endless Trail,3 - difficult,Mountainbike,14.03,01:20,488,367,743.0,5,3,basel-region,377010,Endless Trail,47.462902,7.812217
133003,Bluescht & Schwarzbuebe,2 - medium,Hiking,8.14,03:15,390,322,600.0,1,3,basel-region,133003,Bluescht & Schwarzbuebe,47.485058,7.73073
377000,Leimental-Tour,0 - no rating,Cycling,39.7,03:06,424,265,545.0,0,0,basel-region,377000,Leimental-Tour,47.547997,7.589871
133033,Rundwanderung Wasserfallen - Hinderi Egg,1 - easy,Hiking,4.25,01:30,254,924,1168.0,2,2,basel-region,133033,Rundwanderung Wasserfallen - Hinderi Egg,47.373562,7.700163
371239,Liestaler-Tour,2 - medium,Mountainbike,29.19,02:30,687,278,614.0,3,4,basel-region,371239,Liestaler-Tour,47.501289,7.719359
321333,Reben-Tour,0 - no rating,Cycling,40.67,03:53,813,306,593.0,0,0,basel-region,321333,Reben-Tour,47.48502,7.731181
133040,Höhenrausch: nur Fliegen ist schöner,2 - medium,Cycling,33.3,03:00,980,440,1055.0,2,3,basel-region,133040,Höhenrausch: nur Fliegen ist schöner,47.405811,7.87094
1022698,Läufelfingen - Bad Ramsach - Hauenstein -Olten,2 - medium,Hiking,14.94,04:45,550,390,1001.0,0,4,basel-region,1022698,Läufelfingen - Bad Ramsach - Hauenstein -Olten,47.392139,7.856485
610999,BLKB-Wanderung Galms- Huppergruben,0 - no rating,Hiking,6.6,09:23,220,329,547.0,0,0,basel-region,610999,BLKB-Wanderung Galms- Huppergruben,47.476677,7.744781
812802,Wandererlebnis mit dem Bus - Reigoldswil - Bubendorf,0 - no rating,Hiking,11.8,03:20,248,372,691.0,0,0,basel-region,812802,Wandererlebnis mit dem Bus - Reigoldswil - Bubendorf,47.397434,7.691981
132999,Tafeljura & schmuckes Oltingen,1 - easy,Hiking,9.77,02:30,210,445,630.0,1,2,basel-region,132999,Tafeljura & schmuckes Oltingen,47.449104,7.939045
529726,Beizenrunde,1 - easy,Mountainbike,16.9,02:15,721,536,1145.0,2,0,basel-region,529726,Beizenrunde,47.390888,7.695851
276190,Über den Blauen,2 - medium,Hiking,16.5,04:45,460,337,837.0,2,4,basel-region,276190,Über den Blauen,47.459221,7.589222
543179,Baselbieter Chirsiweg,2 - medium,Hiking,10.68,03:02,337,446,632.0,0,3,basel-region,543179,Baselbieter Chirsiweg,47.43911,7.851161
133046,"Laufental: Berge, Täler und der Dom von Arlesheim",3 - difficult,Cycling,68.02,05:00,1015,292,700.0,2,5,basel-region,133046,"Laufental: Berge, Täler und der Dom von Arlesheim",47.484772,7.730795
357288,Zur Bautechnik (Ausflug in die Vergangenheit),1 - easy,Hiking,6.19,01:40,44,261,300.0,0,1,basel-region,357288,Zur Bautechnik (Ausflug in die Vergangenheit),47.533497,7.722768
130963,Gigatrail Mountainbike-Route,2 - medium,Mountainbike,33.96,04:30,1127,391,1055.0,3,4,basel-region,130963,Gigatrail Mountainbike-Route,47.348209,7.902287
362626,Plateau-Tour,0 - no rating,Cycling,41.19,03:18,745,315,719.0,0,0,basel-region,362626,Plateau-Tour,47.484653,7.730608
812813,Wandererlebnis mit dem Bus - Herbsberg -Liestal,0 - no rating,Hiking,6.66,02:00,162,312,607.0,0,0,basel-region,812813,Wandererlebnis mit dem Bus - Herbsberg -Liestal,47.489845,7.78257
133035,Langenbruck - Hinderi Egg - Wasserfallen,2 - medium,Hiking,9.8,03:00,568,722,1168.0,2,3,basel-region,133035,Langenbruck - Hinderi Egg - Wasserfallen,47.351948,7.764247
163627,Mytische Orte am Oberrhein - Eptingen – Otlingen,3 - difficult,Cycling,70.94,06:00,994,290,991.0,0,6,basel-region,163627,Mytische Orte am Oberrhein - Eptingen – Otlingen,47.522141,7.692022
130625,ViaSurprise-Zubringer: Langenbruck - Wasserfallen,2 - medium,Hiking,8.08,03:30,628,701,1154.0,1,3,basel-region,130625,ViaSurprise-Zubringer: Langenbruck - Wasserfallen,47.348557,7.76856
27804,The Three Country Cycling Trail,2 - medium,Cycling,197.93,12:00,2153,205,614.0,3,3,basel-region,27804,Dreilandradweg,47.46769,7.602707
130657,ViaSurprise-Rundroute: Zwingen - Mariastein,2 - medium,Hiking,10.42,03:15,540,340,788.0,1,3,basel-region,130657,ViaSurprise-Rundroute: Zwingen - Mariastein,47.433937,7.531042
357313,Neanderthaler im Eital?,1 - easy,Hiking,4.3,02:00,121,445,566.0,2,2,basel-region,357313,Neanderthaler im Eital?,47.44532,7.888192
418411,"Arlesheim nach Nuglar, Schweiz",0 - no rating,Hiking,10.37,03:14,503,332,761.0,0,0,basel-region,418411,"Arlesheim nach Nuglar, Schweiz",47.494015,7.619888
357287,Gesellschaft (Ausflug in die Vergangenheit),1 - easy,Hiking,2.22,01:00,17,284,301.0,0,1,basel-region,357287,Gesellschaft (Ausflug in die Vergangenheit),47.533371,7.721897
65898,Route Bubendorf – Reigoldswil,0 - no rating,Hiking,10.54,03:17,392,379,695.0,0,0,basel-region,65898,Route Bubendorf – Reigoldswil,47.445568,7.73506
69487,Wasserfallen-Kamm-Route,2 - medium,Hiking,8.98,04:00,277,558,1201.0,0,4,basel-region,69487,Wasserfallen-Kamm-Route,47.373703,7.700317
626840,Basel-Laufen,1 - easy,Mountainbike,23.22,01:43,474,284,584.0,3,4,basel-region,626840,Basel-Laufen,47.543751,7.58164
371234,Diegtertal-Tour,1 - easy,Mountainbike,33.35,02:45,864,371,758.0,2,2,basel-region,371234,Diegtertal-Tour,47.447441,7.788416
744807,Fr Tour 2.0,2 - medium,Mountainbike,28.66,02:52,428,277,530.0,4,4,basel-region,744807,Fr Tour 2.0,47.55122,7.5403
159633,Höhenwanderung im Solothurner Jura,2 - medium,Hiking,16.83,05:30,650,565,1204.0,2,4,basel-region,159633,Höhenwanderung im Solothurner Jura,47.373657,7.700253
371237,Fünflibertal-Tour,2 - medium,Mountainbike,38.54,04:14,802,316,730.0,1,3,basel-region,371237,Fünflibertal-Tour,47.485023,7.730887
357292,Wasser (Ausflug in die Vergangenheit),1 - easy,Hiking,10.11,02:40,94,261,355.0,0,2,basel-region,357292,Wasser (Ausflug in die Vergangenheit),47.536533,7.710836
587653,Wanderung in der Blütezeit,1 - easy,Hiking,7.81,01:59,132,291,363.0,2,3,basel-region,587653,Wanderung in der Blütezeit,47.505066,7.728327
371232,Rhein-Tour,2 - medium,Mountainbike,37.42,03:57,698,278,571.0,2,3,basel-region,371232,Rhein-Tour,47.501518,7.719716
584681,Sissacherflueh,2 - medium,Hiking,3.9,01:13,114,664,742.0,3,2,basel-region,584681,Sissacherflueh,47.480843,7.81787
843841,Wanderung Füllinsdorf Muni Liestal,1 - easy,Hiking,15.04,03:23,383,288,576.0,3,3,basel-region,843841,Wanderung Füllinsdorf Muni Liestal,47.505192,7.728524
683383,Mtb Tour Allschwil 1 FR,2 - medium,Mountainbike,30.07,02:36,354,277,532.0,4,4,basel-region,683383,Mtb Tour Allschwil 1 FR,47.551205,7.5398
357295,Religion und Jenseitsglaube (Ausflug in die Vergangenheit),1 - easy,Hiking,16.11,04:30,305,261,503.0,0,2,basel-region,357295,Religion und Jenseitsglaube (Ausflug in die Vergangenheit),47.534779,7.712859
479603,Füllinsdorf Schleifenberg Aussichtsturm Liestal,1 - easy,Hiking,9.81,02:30,302,318,603.0,1,1,basel-region,479603,Füllinsdorf Schleifenberg Aussichtsturm Liestal,47.50518,7.728575
132949,Audio Tour Ermitage,1 - easy,Hiking,0.77,00:30,65,339,404.0,1,2,basel-region,132949,Audio Tour Ermitage,47.492702,7.624037
83732,Wanderung Reigoldswil – Bubendorf,1 - easy,Hiking,12.55,03:20,195,370,694.0,2,2,basel-region,83732,Wanderung Reigoldswil – Bubendorf,47.397285,7.69193
612672,Rödlerwanderung 1,1 - easy,Hiking,21.37,05:27,472,360,728.0,1,1,basel-region,612672,Rödlerwanderung 1,47.438904,7.590382
640924,Oberwil-Blauen,1 - easy,Cycling,42.46,02:06,643,306,755.0,3,3,basel-region,640924,Oberwil-Blauen,47.511414,7.54036
996913,Arlesheim Trail,1 - easy,Mountainbike,10.87,01:35,429,330,596.0,2,2,basel-region,996913,Arlesheim Trail,47.491932,7.617931
333354,Trailrunning Ergolztal,0 - no rating,Trailrunning,18.56,03:38,851,312,761.0,0,0,basel-region,333354,Trailrunning Ergolztal,47.486771,7.738333
529733,Grand-Tour,1 - easy,Mountainbike,24.77,03:30,735,488,1061.0,2,0,basel-region,529733,Grand-Tour,47.390739,7.69607
320817,Wandern mit Kinderwagen,0 - no rating,Hiking,2.01,00:37,113,924,1036.0,0,0,basel-region,320817,Wandern mit Kinderwagen,47.373589,7.70015
92427,Rämelturm Burg i.Leimental,2 - medium,Hiking,10.5,08:20,292,488,818.0,5,5,basel-region,92427,Rämelturm Burg i.Leimental,47.456055,7.435218
922079,Schloss Binningen - Schloss Bottmingen,0 - no rating,Hiking,4.35,01:10,86,283,368.0,0,0,basel-region,922079,Schloss Binningen - Schloss Bottmingen,47.537159,7.575495
154477,"Basel und Umgebung: Viel Wald, schöne Ausblicke und viele Ruinen",2 - medium,Hiking,12.46,03:45,490,291,663.0,2,3,basel-region,154477,"Basel und Umgebung: Viel Wald, schöne Ausblicke und viele Ruinen",47.522816,7.645128
333353,Trailrunning Blauenberg,0 - no rating,Trailrunning,24.12,04:24,862,296,837.0,0,0,basel-region,333353,Trailrunning Blauenberg,47.467495,7.603194
90717,"Naturpark Wildenstein Bubendorf, Basel-Landschaft, Schweiz",2 - medium,Hiking,10.1,02:05,148,370,575.0,4,5,basel-region,90717,"Naturpark Wildenstein Bubendorf, Basel-Landschaft, Schweiz",47.451626,7.749332
333357,Trailrunning Wisenberg,0 - no rating,Trailrunning,9.8,02:00,502,558,1000.0,0,0,basel-region,333357,Trailrunning Wisenberg,47.392742,7.856439
254035,"Bad Ramsach, Häfelfingen BL - Bennwil BL",0 - no rating,Hiking,19.15,-,1274,506,1066.0,0,0,basel-region,254035,"Bad Ramsach, Häfelfingen BL - Bennwil BL",47.406044,7.872109
922188,Münchenstein - Arlesheim,0 - no rating,Hiking,5.09,01:35,228,271,499.0,0,0,basel-region,922188,Münchenstein - Arlesheim,47.513374,7.618022
333355,Trailrunning Waldenburg - Belchenfluh,0 - no rating,Trailrunning,19.71,03:48,754,523,1055.0,0,0,basel-region,333355,Trailrunning Waldenburg - Belchenfluh,47.383484,7.74918
670391,Challpass & Internationale,0 - no rating,Racing,77.01,04:16,794,309,745.0,0,0,basel-region,670391,Challpass & Internationale,47.468548,7.59717
163607,Mythische Orte am Oberrhein - Augusta Raurica,0 - no rating,Hiking,2.01,00:30,30,266,296.0,0,0,basel-region,163607,Mythische Orte am Oberrhein - Augusta Raurica,47.533772,7.721326
101780,Am Hutzenfeld,1 - easy,Hiking,7.9,02:12,14,260,300.0,2,4,basel-region,101780,Am Hutzenfeld,47.592461,7.639768
33870,Dreilandradweg -  Etappe 1: Aesch-Lörrach,3 - difficult,Cycling,71.36,04:30,901,262,614.0,4,5,basel-region,33870,Dreilandradweg -  Etappe 1: Aesch-Lörrach,47.46769,7.602707
843854,"Langenbruck, Tüfelschlucht, Hägendorf",1 - easy,Hiking,12.74,04:20,320,433,913.0,3,3,basel-region,843854,"Langenbruck, Tüfelschlucht, Hägendorf",47.349121,7.768194
670392,Gempenplateau & Fünflibertal,0 - no rating,Racing,56.64,03:10,860,260,683.0,0,0,basel-region,670392,Gempenplateau & Fünflibertal,47.484722,7.730109
333356,Trailrunning Wasserfallen,0 - no rating,Trailrunning,11.1,02:22,760,536,1159.0,0,0,basel-region,333356,Trailrunning Wasserfallen,47.390793,7.695905
1014450,5-Dörferwanderung 12 km,2 - medium,Hiking,11.74,-,484,481,773.0,3,5,basel-region,1014450,5-Dörferwanderung 12 km,47.440639,7.9071
982746,Rundwanderung Therwil - Flüh - Witterswil - Therwil,1 - easy,Winter hiking,9.06,01:46,72,318,382.0,1,1,basel-region,982746,Rundwanderung Therwil - Flüh - Witterswil - Therwil,47.49818,7.545322
843864,"Reigoldswil, Waldenburg",1 - easy,Hiking,10.95,03:12,530,509,1036.0,3,3,basel-region,843864,"Reigoldswil, Waldenburg",47.39727,7.691959
91181,Lange Erlen,1 - easy,Nordic Walking,9.2,13:30,411,110,283.0,4,4,basel-region,91181,Lange Erlen,47.592422,7.639768
48850,"Zum Hinterburgseeli, dem Naturwunder auf der Axalp",2 - medium,Hiking,10.69,03:45,624,1521,1878.0,3,3,bern-region,48850,"Zum Hinterburgseeli, dem Naturwunder auf der Axalp",46.718933,8.037732
51212,Zu eiszeitlichen Riesen und zur Wohnstätte steinzeitlicher Menschen,1 - easy,Hiking,10.5,02:40,254,459,564.0,2,2,bern-region,51212,Zu eiszeitlichen Riesen und zur Wohnstätte steinzeitlicher Menschen,47.187939,7.701375
870922,Gehrihorn,1 - easy,Hiking,6.65,03:20,1357,771,2129.0,1,0,bern-region,870922,Gehrihorn,46.588749,7.651042
733527,Einzigartig: der neue Gäggersteg,1 - easy,Hiking,13.36,04:00,510,1531,1720.0,2,2,bern-region,733527,Einzigartig: der neue Gäggersteg,46.733341,7.452745
133945,Schwander - Lebensweg,1 - easy,Thematic route,3.55,01:30,86,647,735.0,1,2,bern-region,133945,Schwander - Lebensweg,46.759216,8.056106
509375,Merängge-Cher im Kemmribodenbad,1 - easy,Hiking,6.97,02:10,330,975,1184.0,2,2,bern-region,509375,Merängge-Cher im Kemmribodenbad,46.802498,7.935082
86143,Blueme – zum Aussichtsturm über dem Thunersee,2 - medium,Hiking,10.13,03:10,422,991,1394.0,2,3,bern-region,86143,Blueme – zum Aussichtsturm über dem Thunersee,46.750145,7.686468
99640,Rund ums Wiriehore,2 - medium,Hiking,9.2,03:30,622,1410,2032.0,4,3,bern-region,99640,Rund ums Wiriehore,46.59985,7.535519
744919,Kanderfälle,2 - medium,Hiking,2.32,01:00,165,1195,1328.0,3,3,bern-region,744919,Kanderfälle,46.476624,7.663647
316229,Gipfelwanderung zum Rauflihorn,2 - medium,Hiking,15.33,06:00,1101,1222,2323.0,3,3,bern-region,316229,Gipfelwanderung zum Rauflihorn,46.56591,7.479245
658326,Durchs Jahr wandern - Edelweiss am Iffighorn,2 - medium,Hiking,10.77,04:20,850,1583,2378.0,3,4,bern-region,658326,Durchs Jahr wandern - Edelweiss am Iffighorn,46.400131,7.44155
700232,Rundtour über den Rüwlispass - Hornberg ins Saanenland und retour,2 - medium,Cycling,31.82,03:25,950,934,1836.0,2,4,bern-region,700232,Rundtour über den Rüwlispass - Hornberg ins Saanenland und retour,46.505466,7.40069
700226,St. Stephan - Rüwlispass - Gstaad - Saanenmöser - St. Stephan,2 - medium,Cycling,38.14,03:50,1055,934,1724.0,2,4,bern-region,700226,St. Stephan - Rüwlispass - Gstaad - Saanenmöser - St. Stephan,46.505463,7.4007
752896,"Von Alpiglen via Eigertrail, Klettersteig Rotstock und Eigergletscher nach Kleine Scheidegg",2 - medium,Via ferrata,10.3,05:00,1115,1615,2662.0,3,2,bern-region,752896,"Von Alpiglen via Eigertrail, Klettersteig Rotstock und Eigergletscher nach Kleine Scheidegg",46.599751,8.001408
717203,Boltigen - Feuersteini - Rossberg - Pfaffenried - Boltigen,1 - easy,Cycling,15.91,01:25,405,797,1136.0,1,2,bern-region,717203,Boltigen - Feuersteini - Rossberg - Pfaffenried - Boltigen,46.627483,7.389884
101687,Auf den Jolimont zur Tüfelsburdi,0 - no rating,Hiking,9.84,02:30,194,465,603.0,0,0,bern-region,101687,Auf den Jolimont zur Tüfelsburdi,47.027054,7.076566
52285,Reiche Vogelwelt und unberührte Flora,1 - easy,Hiking,13.25,03:10,10,426,447.0,1,2,bern-region,52285,Reiche Vogelwelt und unberührte Flora,46.99313,7.14418
114250,Höhenwanderung über den Metschstand im Simmental,2 - medium,Hiking,8.83,03:15,484,1651,2091.0,3,3,bern-region,114250,Höhenwanderung über den Metschstand im Simmental,46.4533,7.470244
306681,Rundwanderung auf der Elsigenalp,1 - easy,Hiking,4.06,01:15,142,1792,1934.0,1,2,bern-region,306681,Rundwanderung auf der Elsigenalp,46.522083,7.622509
823103,Saaner Fiirabe Rundi,1 - easy,Mountainbike,5.09,01:00,167,1007,1164.0,2,2,bern-region,823103,Saaner Fiirabe Rundi,46.488655,7.260128
289903,Schwingerweg Springenboden,1 - easy,Thematic route,2.49,01:30,120,1285,1392.0,1,2,bern-region,289903,Schwingerweg Springenboden,46.621227,7.577894
162908,Schynige-Platte-Rundweg - Top Sicht auf das Dreigestirn,2 - medium,Hiking,5.65,02:00,370,1910,2076.0,3,1,bern-region,162908,Schynige-Platte-Rundweg - Top Sicht auf das Dreigestirn,46.651928,7.910771
49274,Aus dem Diemtigtal zum Seebergsee,2 - medium,Hiking,18.63,06:30,1023,1081,1929.0,3,4,bern-region,49274,Aus dem Diemtigtal zum Seebergsee,46.5984,7.502483
744917,Blausee,1 - easy,Hiking,11.53,03:20,315,888,1186.0,1,1,bern-region,744917,Blausee,46.495216,7.671683
70029,Osterglocken am Chasseral,1 - easy,Hiking,9.81,03:00,380,1008,1332.0,2,2,bern-region,70029,Osterglocken am Chasseral,47.153267,7.177969
812686,Unterer Wasserfallrundwanderweg,1 - easy,Hiking,1.92,00:35,73,1397,1509.0,2,2,bern-region,812686,Unterer Wasserfallrundwanderweg,46.459003,7.566384
501843,Rund um Bönigen,2 - medium,Running,9.86,01:33,98,564,661.0,1,3,bern-region,501843,Rund um Bönigen,46.688038,7.898305
224315,Walk to Lenk,2 - medium,Hiking,14.37,04:00,707,1070,1969.0,2,3,bern-region,224315,Walk to Lenk,46.493038,7.559211
131667,Gstaads 4 Finger Loop,3 - difficult,Racing,59.09,03:30,976,1010,1384.0,2,5,bern-region,131667,Gstaads 4 Finger Loop,46.475239,7.285006
49033,Kulturgeschichtliche Leckerbissen am Rugen,1 - easy,Hiking,7.56,02:30,400,561,785.0,2,2,bern-region,49033,Kulturgeschichtliche Leckerbissen am Rugen,46.682198,7.851835
599069,Vogellisi Berglauf - Strecke,2 - medium,Trailrunning,12.57,02:29,853,1274,2027.0,0,4,bern-region,599069,Vogellisi Berglauf - Strecke,46.488693,7.559066
114222,Grenzerfahrung durch die Comb de Biaufonds,0 - no rating,Hiking,13.62,04:00,475,618,1035.0,0,0,bern-region,114222,Grenzerfahrung durch die Comb de Biaufonds,47.176441,6.905642
131655,Eggli Loop,2 - medium,Mountainbike,19.15,02:30,650,1024,1660.0,3,4,bern-region,131655,Eggli Loop,46.475048,7.284474
131669,Tour de Gastlosen: Saanen - Mittelbergpass - Abländschen - Jaunpass - Zweisimmen - Saanen,3 - difficult,Racing,62.14,04:00,1658,824,1634.0,2,5,bern-region,131669,Tour de Gastlosen: Saanen - Mittelbergpass - Abländschen - Jaunpass - Zweisimmen - Saanen,46.48835,7.260307
100448,"Im Innereriz, abseits der grossen Touristenströme",2 - medium,Hiking,9.8,03:30,611,1042,1574.0,3,3,bern-region,100448,"Im Innereriz, abseits der grossen Touristenströme",46.785645,7.826004
812684,Engstligenalp – Dossenseeli – Engstligenalp (Seeli-Weg),2 - medium,Hiking,8.18,02:50,483,1937,2343.0,4,4,bern-region,812684,Engstligenalp – Dossenseeli – Engstligenalp (Seeli-Weg),46.449066,7.565344
48808,Bergsee-Paradies am Stockhorn,2 - medium,Hiking,6.17,02:20,430,1596,1798.0,3,3,bern-region,48808,Bergsee-Paradies am Stockhorn,46.683945,7.542221
56959,Hügelpanorama oberhalb Trubschachen,2 - medium,Hiking,3.71,01:35,290,731,996.0,2,3,bern-region,56959,Hügelpanorama oberhalb Trubschachen,46.92202,7.845793
51213,Auf Panoramawegen durchs Bipperamt,2 - medium,Hiking,16.53,05:15,862,636,1215.0,3,4,bern-region,51213,Auf Panoramawegen durchs Bipperamt,47.264057,7.64211
508332,I gloube i gange no meh a Louenesee,2 - medium,Hiking,9.99,02:50,340,1236,1433.0,2,3,bern-region,508332,I gloube i gange no meh a Louenesee,46.418674,7.32411
525056,"Swiss Trail Tour Lenk, Strecke Freitag, 2020",2 - medium,Trailrunning,22.88,04:47,1202,1064,2108.0,3,3,bern-region,525056,"Swiss Trail Tour Lenk, Strecke Freitag, 2020",46.455456,7.443665
870878,Adelboden Dorf - Oey - Unter dem Birg,1 - easy,Hiking,4.91,01:20,190,1239,1406.0,0,1,bern-region,870878,Adelboden Dorf - Oey - Unter dem Birg,46.493176,7.560101
162712,Höhenweg Entlebuch Emmental - Etappe 5: Grosshorben – Schangnau,0 - no rating,Hiking,5.16,01:45,196,928,1415.0,0,0,bern-region,162712,Höhenweg Entlebuch Emmental - Etappe 5: Grosshorben – Schangnau,46.864212,7.866896
482336,"Swiss Trail Tour Lenk, Strecke Ultra, Sonntag 2019",3 - difficult,Trailrunning,44.98,09:31,2500,1064,2346.0,4,6,bern-region,482336,"Swiss Trail Tour Lenk, Strecke Ultra, Sonntag 2019",46.455456,7.443613
482340,"Swiss Trail Tour Lenk, Strecke Ultra, Samstag 2019",3 - difficult,Trailrunning,46.54,09:38,2372,1010,2108.0,4,6,bern-region,482340,"Swiss Trail Tour Lenk, Strecke Ultra, Samstag 2019",46.455456,7.443626
50976,Rundwanderung Tellenburg Frutigen,1 - easy,Hiking,8.17,02:10,230,773,904.0,1,2,bern-region,50976,Rundwanderung Tellenburg Frutigen,46.588905,7.651083
97364,Über den Schnitzlerweg zum verträumten Hinterburgseeli,2 - medium,Hiking,10.74,03:50,620,1521,1878.0,4,3,bern-region,97364,Über den Schnitzlerweg zum verträumten Hinterburgseeli,46.718708,8.037541
850700,GFW 48 - Botchenalp,0 - no rating,Hiking,10.17,04:00,720,992,1551.0,0,0,bern-region,850700,GFW 48 - Botchenalp,46.730732,8.025953
199823,Course de la solidarité,0 - no rating,Trailrunning,10.22,01:40,100,801,894.0,0,0,bern-region,199823,Course de la solidarité,47.099724,7.128476
698706,Kandersteg - Höh Biketour,2 - medium,Mountainbike,6.1,00:40,141,1170,1311.0,3,3,bern-region,698706,Kandersteg - Höh Biketour,46.495533,7.671859
131163,Interlaken - Ringgenberg - Roteflue - Harder Kulm,3 - difficult,Hiking,11.92,05:30,1192,564,1756.0,2,5,bern-region,131163,Interlaken - Ringgenberg - Roteflue - Harder Kulm,46.691395,7.870082
86037,"Auf dem Beatenberg, der Sonnenterrasse des Berner Oberlandes",2 - medium,Hiking,10.74,04:10,752,1204,1654.0,3,3,bern-region,86037,"Auf dem Beatenberg, der Sonnenterrasse des Berner Oberlandes",46.703892,7.809684
48925,Aussichtsreiche Wege in der Adelbodner Bergwelt,1 - easy,Hiking,8.39,02:30,420,1310,1624.0,2,2,bern-region,48925,Aussichtsreiche Wege in der Adelbodner Bergwelt,46.493202,7.55967
348126,Lauenen – Lauenensee - Lauenen,2 - medium,Hiking,8.99,02:30,178,1236,1409.0,3,3,bern-region,348126,Lauenen – Lauenensee - Lauenen,46.422958,7.322763
49823,Emmental Literaturweg,1 - easy,Thematic route,7.66,02:30,200,656,828.0,1,2,bern-region,49823,Emmental Literaturweg,46.879372,7.620708
65384,Rund um Rüschegg,2 - medium,Hiking,13.32,03:45,490,715,941.0,2,3,bern-region,65384,Rund um Rüschegg,46.808235,7.408639
